review_score,payment_value,deliver_time
5,106.26,11.0
4,36.36,3.0
3,87.38,14.0
2,56.78,3.0
5,364.1,5.0
4,89.29,15.0
5,39.94,3.0
5,18.94,4.0
4,71.05,15.0
5,260.32,14.0
4,142.7,11.0
5,60.0,13.0
1,639.98,26.0
3,69.73,48.0
5,398.88,10.0
4,65.59,21.0
5,106.29,5.0
3,102.03,10.0
5,21.17,1.0
5,147.36,4.0
4,31.33,1.0
5,130.33,7.0
3,37.37,4.0
1,66.01,21.0
5,138.25,7.0
5,95.73,4.0
5,62.95,68.0
5,72.62,10.0
3,86.9,4.0
1,69.59,40.0
3,69.59,40.0
4,263.95,18.0
4,30.13,8.0
5,42.69,28.0
5,353.4,9.0
5,56.4,15.0
4,164.13,10.0
5,160.54,6.0
4,512.62,7.0
4,207.57,7.0
5,56.5,8.0
5,509.81,6.0
5,170.14,4.0
5,37.77,6.0
5,209.88,8.0
5,174.04,4.0
5,158.45,9.0
5,82.5,10.0
5,47.93,4.0
5,58.09,10.0
5,196.01,15.0
3,194.25,14.0
5,43.75,19.0
5,177.76,9.0
2,119.5,41.0
4,27.79,6.0
4,277.97,13.0
4,205.78,13.0
5,35.0,12.0
5,146.69,15.0
4,112.39,13.0
5,88.0,4.0
5,70.89,5.0
5,119.99,13.0
4,175.87,26.0
5,33.77,6.0
4,46.11,8.0
5,236.2,7.0
3,38.0,8.0
5,178.36,25.0
5,180.91,9.0
3,61.98,13.0
4,172.3,12.0
3,204.06,10.0
3,93.57,12.0
5,1184.55,18.0
5,49.43,5.0
1,37.84,8.0
5,361.2,12.0
1,47.42,6.0
5,212.24,11.0
5,1006.34,5.0
2,24.66,13.0
5,288.66,24.0
5,279.3,16.0
1,100.18,17.0
1,100.18,17.0
5,108.81,10.0
5,48.22,14.0
5,277.2,23.0
4,78.19,16.0
1,188.44,29.0
4,80.73,5.0
1,216.15,8.0
4,48.94,10.0
5,257.22,15.0
1,169.5,10.0
5,32.02,6.0
1,162.19,14.0
3,126.01,18.0
3,291.71999999999997,13.0
3,167.39,36.0
5,93.66,18.0
4,86.02,13.0
5,95.02,20.0
5,101.14,7.0
5,51.1,9.0
5,91.99,2.0
4,40.1,14.0
3,91.22999999999999,11.0
4,29.95,18.0
5,785.57,5.0
5,106.95,4.0
1,88.56,39.0
5,64.63,14.0
5,54.87,7.0
4,96.17,3.0
3,353.58,22.0
5,133.48,10.0
5,54.13,3.0
5,38.71,2.0
5,419.94,17.0
4,38.37,2.0
5,171.20000000000002,21.0
5,286.09,7.0
4,77.29,11.0
1,92.07,8.0
5,127.47,3.0
5,55.28,11.0
5,769.96,13.0
4,149.86,17.0
4,24.09,7.0
4,64.9,18.0
3,237.46,7.0
5,68.32,2.0
5,343.68,12.0
4,63.1,8.0
5,798.19,9.0
5,142.97,12.0
1,499.29,34.0
3,449.74,12.0
5,149.39,19.0
5,159.03,5.0
5,88.37,1.0
5,51.88,5.0
4,121.72,15.0
5,246.29,30.0
5,30.0,11.0
5,72.65,20.0
4,510.12,8.0
5,240.13,7.0
5,56.01,22.0
4,239.35,29.0
4,97.9,4.0
3,380.3,7.0
3,167.67,34.0
5,163.0,4.0
3,153.7,13.0
5,106.38,10.0
5,65.05,20.0
5,37.61,5.0
4,134.51,7.0
3,79.97,17.0
5,100.34,17.0
5,132.08,8.0
5,145.5,13.0
5,165.0,9.0
5,25.84,7.0
3,114.77,16.0
1,29.75,14.0
4,147.52,23.0
3,44.15,10.0
4,90.88,17.0
5,67.56,12.0
5,391.87,8.0
5,182.98,18.0
5,75.8,26.0
4,27.98,10.0
1,351.32,30.0
5,41.59,7.0
5,80.11,6.0
4,36.36,5.0
5,1126.64,2.0
5,47.38,2.0
5,113.15,6.0
5,173.46,12.0
4,198.54,8.0
5,355.78,1.0
5,193.1,21.0
5,122.93,2.0
4,57.68,7.0
5,43.09,21.0
1,49.72,26.0
1,107.28,42.0
5,154.83,21.0
5,333.68,4.0
3,36.35,14.0
5,202.91,7.0
5,146.96,6.0
4,287.0,7.0
1,130.36,24.0
5,26.75,9.0
4,139.38,30.0
3,576.56,11.0
5,818.4,8.0
5,42.69,11.0
5,192.66,9.0
5,147.55,7.0
1,97.99,5.0
5,133.06,3.0
4,937.64,19.0
5,144.9,12.0
5,78.91,11.0
5,45.01,9.0
5,224.74,10.0
4,377.07,4.0
5,142.41,20.0
5,82.72999999999999,6.0
4,115.46,7.0
5,165.9,2.0
5,196.25,24.0
5,26.85,8.0
5,144.96,18.0
5,112.61,2.0
4,21.69,4.0
1,280.81,47.0
5,61.75,6.0
4,59.17,2.0
4,170.88,8.0
3,38.13,23.0
5,292.28,8.0
4,53.23,15.0
5,181.51,12.0
1,102.64,8.0
3,49.74,21.0
5,257.82,17.0
5,40.1,16.0
5,369.01,7.0
4,313.54,11.0
5,160.62,9.0
5,99.45,7.0
5,136.3,9.0
5,63.23,5.0
4,128.6,10.0
5,194.79,11.0
5,144.56,7.0
5,85.14,12.0
5,34.6,17.0
5,87.71,2.0
5,112.08,2.0
5,32.33,2.0
5,53.88,11.0
5,335.89,13.0
5,50.94,14.0
4,53.27,2.0
3,82.33,9.0
5,413.88,12.0
4,68.82,9.0
1,107.9,12.0
5,131.75,10.0
4,53.0,15.0
5,63.97,9.0
4,191.4,11.0
5,174.95,21.0
3,83.84,20.0
1,308.61,85.0
5,64.28,2.0
5,64.01,2.0
5,99.71,11.0
3,100.62,6.0
5,263.46,20.0
5,39.1,12.0
5,72.84,30.0
5,102.59,6.0
3,116.45,7.0
5,235.61,12.0
1,126.42,9.0
4,222.1,20.0
4,47.8,17.0
5,86.4,9.0
5,92.06,14.0
1,28.09,5.0
5,61.85,8.0
3,83.58,11.0
2,83.58,11.0
1,507.84,16.0
5,236.7,7.0
5,68.49,15.0
5,36.0,9.0
3,41.12,3.0
5,318.97,21.0
5,1220.64,9.0
4,44.2,5.0
4,113.08,11.0
3,150.91,26.0
2,220.58,29.0
5,41.81,9.0
1,145.66,27.0
3,215.14,21.0
4,247.71,6.0
5,77.47,6.0
3,102.72,16.0
5,145.56,17.0
5,231.38,6.0
5,23.29,6.0
5,105.28,8.0
4,212.95,8.0
5,1004.52,7.0
4,51.84,10.0
5,203.08,25.0
1,36.45,14.0
5,32.29,4.0
2,102.34,4.0
3,94.14,7.0
3,600.13,12.0
5,424.22,5.0
2,85.15,18.0
5,91.23,2.0
4,298.08,19.0
1,319.11,15.0
4,233.18,28.0
3,67.42,5.0
3,134.45,15.0
2,115.81,2.0
5,106.73,7.0
4,108.51,7.0
5,148.15,10.0
2,145.18,19.0
5,196.34,17.0
5,39.01,6.0
5,84.81,3.0
5,133.11,7.0
5,672.4,1.0
3,231.27,14.0
5,73.85,13.0
5,174.05,11.0
4,48.22,11.0
5,62.78,10.0
4,31.13,9.0
5,100.34,12.0
5,27.15,6.0
1,97.37,54.0
5,199.6,4.0
4,148.7,6.0
5,184.07,24.0
5,48.21,9.0
5,76.08,8.0
4,35.0,14.0
2,156.16,39.0
4,31.38,12.0
5,56.89,7.0
1,91.96,11.0
5,3602.47,7.0
4,99.0,16.0
1,528.25,16.0
1,22.38,17.0
5,25.33,2.0
5,82.56,6.0
1,164.32,10.0
1,136.5,12.0
5,67.44,8.0
5,42.07,12.0
5,66.59,25.0
4,71.04,13.0
4,100.93,13.0
4,53.29,4.0
5,295.8,5.0
3,96.56,4.0
1,65.05,32.0
5,116.85,13.0
5,79.38,7.0
5,42.68,9.0
1,1172.45,52.0
5,68.0,7.0
1,57.82,40.0
5,62.18,9.0
5,101.35,4.0
5,116.45,8.0
3,66.6,15.0
5,518.98,10.0
4,109.06,2.0
5,44.09,16.0
4,84.24,6.0
3,42.0,7.0
2,205.54,12.0
3,32.68,22.0
5,178.85,15.0
5,91.0,5.0
5,108.1,15.0
5,180.3,5.0
5,37.46,2.0
5,62.16,13.0
5,45.53,7.0
5,248.36,7.0
5,122.97,8.0
5,217.27,11.0
5,46.0,13.0
3,120.09,19.0
5,106.38,11.0
1,764.07,18.0
5,115.51,11.0
3,96.32,11.0
5,197.72,10.0
4,34.8,18.0
5,100.75,5.0
5,315.69,6.0
5,171.22,11.0
5,96.94,9.0
5,231.6,7.0
5,52.49,4.0
5,153.52,10.0
5,142.45,9.0
4,41.9,10.0
5,37.38,7.0
5,52.75,28.0
4,85.6,14.0
5,98.45,2.0
5,103.65,14.0
5,151.58,6.0
3,33.0,19.0
3,95.37,14.0
5,88.67,8.0
3,214.97,14.0
5,205.87,8.0
5,69.36,12.0
5,53.1,13.0
4,54.55,15.0
3,358.83,7.0
3,310.65,31.0
5,720.98,20.0
5,215.74,17.0
5,46.0,11.0
1,108.64,9.0
1,51.22,28.0
5,76.86,13.0
4,174.21,16.0
5,124.96,11.0
1,227.47,13.0
5,158.07,11.0
5,166.35,4.0
1,48.62,19.0
5,71.14,10.0
5,315.98,7.0
5,50.75,17.0
4,168.9,20.0
5,162.81,6.0
5,54.62,5.0
4,53.37,9.0
5,88.9,4.0
5,133.46,11.0
1,145.74,8.0
5,69.04,7.0
4,203.08,12.0
4,565.58,7.0
4,183.69,11.0
5,50.62,5.0
5,54.42,10.0
4,105.53,16.0
5,93.57,7.0
1,30.0,24.0
5,143.32,8.0
4,157.45,11.0
5,88.67,17.0
5,111.89,11.0
5,127.99,1.0
4,97.78,5.0
5,89.67,8.0
4,79.37,6.0
1,217.82,4.0
4,66.05,4.0
5,40.1,8.0
4,237.92,40.0
5,71.15,9.0
5,1372.22,7.0
2,85.94,16.0
1,98.11,28.0
1,519.91,16.0
1,132.3,56.0
1,161.83,7.0
5,616.94,12.0
4,61.84,9.0
5,30.23,12.0
5,227.34,7.0
5,45.95,6.0
1,39.23,30.0
5,58.64,5.0
5,356.74,12.0
5,72.98,3.0
5,461.31,10.0
4,103.63,5.0
5,73.93,25.0
3,195.86,10.0
5,317.85,15.0
4,355.33,5.0
4,131.76,29.0
5,51.82,8.0
3,140.91,14.0
4,61.5,11.0
5,41.69,6.0
3,142.86,11.0
5,148.06,12.0
5,88.84,13.0
5,73.38,3.0
5,1653.6,9.0
5,43.79,16.0
1,128.22,10.0
5,151.09,12.0
5,77.06,27.0
2,60.23,28.0
5,71.64,15.0
5,125.15,24.0
4,105.28,15.0
1,137.58,11.0
4,326.62,20.0
2,67.3,8.0
5,403.3,17.0
1,213.64,22.0
1,91.96,14.0
5,32.43,1.0
5,105.82,12.0
4,122.22,16.0
1,167.95,18.0
5,65.0,18.0
5,29.69,12.0
5,41.42,9.0
4,386.46,30.0
5,156.89,15.0
1,162.25,37.0
1,116.42,23.0
5,614.02,6.0
5,37.65,5.0
3,47.6,26.0
5,93.1,10.0
3,84.56,7.0
5,188.65,21.0
3,94.87,30.0
1,37.68,15.0
5,144.12,11.0
5,126.03,14.0
1,111.72,27.0
3,413.75,5.0
4,22.24,3.0
3,72.9,4.0
5,110.01,6.0
3,285.78,10.0
5,248.36,7.0
5,36.04,14.0
5,47.62,3.0
5,177.68,10.0
4,115.36,15.0
4,266.96,9.0
5,264.88,11.0
5,110.32,3.0
4,191.46,13.0
2,615.11,13.0
5,65.43,4.0
4,82.86,1.0
4,45.69,12.0
5,64.0,16.0
3,50.0,20.0
5,56.39,26.0
5,136.4,83.0
5,130.01,10.0
5,46.13,11.0
5,44.11,6.0
5,136.5,4.0
5,333.51,9.0
5,109.0,4.0
5,224.77,4.0
3,93.78,9.0
5,107.27,8.0
5,183.12,1.0
5,60.69,11.0
5,108.19,15.0
4,58.16,5.0
4,93.82,4.0
5,99.65,14.0
1,53.38,6.0
5,104.37,13.0
5,47.86,1.0
5,58.64,3.0
5,113.2,7.0
5,358.5,5.0
5,149.65,8.0
4,286.56,11.0
5,91.1,2.0
4,53.4,10.0
4,28.75,6.0
5,57.78,8.0
4,121.6,15.0
5,195.0,14.0
5,369.79,19.0
5,189.57,7.0
3,188.63,8.0
5,411.21,12.0
5,63.22,8.0
5,236.24,25.0
5,35.2,5.0
2,94.84,14.0
1,65.43,10.0
4,72.14,11.0
5,56.37,12.0
5,100.86,14.0
5,75.07,17.0
1,500.04,28.0
4,93.99,9.0
4,278.86,12.0
4,188.97,7.0
5,234.64,17.0
3,40.95,7.0
4,279.7,3.0
4,227.62,21.0
5,56.85,27.0
4,36.98,4.0
5,89.93,20.0
4,56.78,3.0
5,48.69,7.0
3,67.36,4.0
5,223.36,4.0
5,40.19,4.0
1,86.83,6.0
5,115.35,10.0
5,51.22,7.0
3,76.66,6.0
1,183.92,5.0
5,837.84,12.0
5,15.78,5.0
4,116.85,4.0
5,67.77,6.0
5,38.23,12.0
5,110.3,12.0
5,137.28,23.0
2,228.56,8.0
4,213.45,3.0
5,72.73,14.0
5,252.09,7.0
4,13.87,5.0
5,254.23,6.0
5,154.38,22.0
5,550.53,6.0
5,103.99,11.0
1,45.3,6.0
5,68.87,3.0
5,36.45,12.0
5,50.71,14.0
5,78.88,6.0
3,44.34,6.0
5,240.47,9.0
5,70.74,12.0
5,141.63,10.0
5,41.42,12.0
3,135.62,14.0
4,267.74,22.0
5,33.28,3.0
1,226.14,10.0
5,56.62,7.0
5,105.08,13.0
5,262.67,23.0
4,77.51,13.0
1,867.95,49.0
5,243.5,4.0
5,217.61,21.0
1,173.32,13.0
4,49.72,1.0
3,45.37,19.0
4,106.97,10.0
1,124.9,12.0
1,57.69,16.0
5,64.52,9.0
1,317.48,7.0
5,102.12,9.0
1,155.65,7.0
4,100.33,14.0
5,1015.18,9.0
5,31.93,3.0
5,410.36,10.0
5,175.9,7.0
5,21.75,5.0
5,37.38,1.0
4,153.1,11.0
5,102.18,7.0
5,89.6,4.0
3,319.13,19.0
3,2913.47,12.0
1,388.82,10.0
4,28.75,24.0
1,106.02,2.0
5,59.13,12.0
5,94.4,8.0
2,272.7,15.0
4,22.29,5.0
5,160.95999999999998,17.0
4,24.85,8.0
3,102.64,11.0
5,433.05,3.0
5,50.51,17.0
5,129.86,8.0
5,70.61,14.0
3,60.7,9.0
4,226.83,25.0
5,61.85,4.0
3,49.51,7.0
1,328.15,49.0
2,69.12,12.0
1,30.09,6.0
5,32.68,5.0
4,89.62,7.0
5,44.1,13.0
4,342.16,4.0
5,65.76,3.0
5,406.49,17.0
5,334.29,7.0
5,49.49,6.0
1,65.09,9.0
4,253.36,7.0
5,51.29,2.0
2,379.0,10.0
5,213.73,5.0
4,120.09,18.0
5,185.84,22.0
5,85.49,11.0
2,126.54,10.0
1,61.63,25.0
4,114.78,6.0
5,116.62,7.0
4,140.11,5.0
5,81.57,10.0
5,497.59,9.0
5,98.43,15.0
5,82.67,9.0
5,55.63,20.0
1,243.71,64.0
1,424.13,33.0
3,47.92,27.0
5,168.75,3.0
4,138.25,12.0
5,314.26,19.0
5,187.8,9.0
5,299.44,4.0
5,81.63,5.0
3,228.12,10.0
4,75.53,20.0
4,38.13,21.0
4,137.99,13.0
1,254.01,30.0
5,76.29,9.0
5,69.9,17.0
1,80.0,28.0
4,356.12,12.0
4,121.49,24.0
5,159.94,7.0
5,53.72,4.0
5,35.08,2.0
4,310.11,23.0
5,158.0,8.0
5,70.38,6.0
5,65.82,17.0
1,593.24,18.0
4,64.1,7.0
5,206.87,5.0
1,74.3,8.0
5,138.89,21.0
5,120.09,15.0
4,113.76,7.0
2,38.09,7.0
4,38.09,7.0
5,201.65,10.0
1,45.09,109.0
5,476.51,7.0
1,28.75,38.0
5,179.56,10.0
5,292.11,12.0
5,379.84,10.0
5,157.22,3.0
5,158.56,11.0
2,236.0,22.0
5,116.83,4.0
5,87.64,16.0
5,132.96,30.0
4,37.68,1.0
5,194.59,7.0
5,336.98,2.0
5,184.43,14.0
5,398.74,9.0
5,103.5,13.0
5,80.2,5.0
1,764.52,44.0
5,179.0,15.0
1,196.88,32.0
5,103.14,12.0
5,80.81,22.0
5,148.36,20.0
1,53.7,9.0
3,37.13,7.0
5,122.8,2.0
4,20.86,9.0
4,165.37,20.0
5,169.82,7.0
5,81.99,10.0
1,234.7,11.0
5,671.7,13.0
5,45.29,3.0
5,60.0,13.0
5,76.78,15.0
5,198.37,13.0
5,40.52,12.0
3,89.36,11.0
4,90.73,15.0
5,154.9,6.0
5,82.74,4.0
5,88.22,14.0
5,62.78,1.0
5,49.42,6.0
1,99.12,29.0
4,70.16,2.0
4,65.79,9.0
3,89.65,7.0
5,64.1,13.0
5,58.13,5.0
5,135.51,10.0
5,27.38,7.0
5,328.94,10.0
1,55.95,189.0
4,156.38,13.0
4,297.27,23.0
5,29.0,27.0
5,131.17,7.0
5,44.84,6.0
3,145.91,11.0
5,126.3,15.0
5,192.66,10.0
5,17.78,13.0
5,90.99,15.0
1,267.51,6.0
5,69.4,15.0
4,77.94,12.0
1,111.89,4.0
5,162.33,14.0
5,43.93,15.0
5,87.23,12.0
1,166.29,46.0
4,119.48,14.0
5,137.85,3.0
1,24.99,21.0
5,267.49,26.0
5,341.24,19.0
5,94.14,8.0
5,143.26,3.0
5,65.47,6.0
5,1058.1,5.0
2,85.97,8.0
2,40.09,10.0
5,396.73,7.0
5,60.1,12.0
4,436.32,25.0
5,53.62,3.0
5,189.81,16.0
5,119.6,5.0
1,321.9,17.0
5,21.77,3.0
5,30.69,8.0
4,438.95,13.0
4,147.34,11.0
5,53.37,10.0
5,137.93,2.0
4,577.54,19.0
1,117.1,60.0
5,67.68,18.0
5,67.68,18.0
5,288.33,13.0
5,21.43,8.0
5,106.54,9.0
4,56.54,6.0
5,127.92,13.0
5,155.86,14.0
4,92.74,3.0
4,31.09,12.0
1,319.11,70.0
1,164.01,5.0
3,156.33,10.0
5,61.63,7.0
4,65.71,15.0
4,144.21,12.0
4,72.94,24.0
5,52.7,9.0
5,143.49,13.0
4,91.27,11.0
4,472.94,26.0
4,63.79,23.0
4,20.55,10.0
4,84.69,13.0
5,102.66,8.0
3,171.29,17.0
5,175.87,17.0
5,34.59,10.0
2,168.37,28.0
5,45.86,14.0
2,59.92,13.0
4,64.1,9.0
5,68.48,2.0
4,30.02,7.0
5,133.69,24.0
5,58.84,2.0
4,88.03999999999999,7.0
4,135.0,13.0
4,224.08,7.0
5,187.08,6.0
5,68.62,18.0
5,107.27,13.0
4,265.8,23.0
5,19.62,12.0
5,172.69,19.0
5,503.65,7.0
1,285.73,14.0
1,84.14,62.0
4,253.17000000000002,5.0
5,54.5,5.0
4,73.34,8.0
5,99.9,17.0
5,71.54,2.0
5,133.52,6.0
3,158.79,3.0
5,668.95,5.0
4,128.83,9.0
5,68.43,7.0
4,29.77,21.0
5,178.22,4.0
3,46.78,3.0
5,54.09,7.0
5,75.07,8.0
1,136.6,36.0
5,50.01,6.0
5,135.04,4.0
1,53.62,83.0
5,47.62,4.0
3,171.3,11.0
5,155.08,4.0
1,42.77,15.0
5,172.6,13.0
4,43.93,14.0
5,175.5,4.0
5,2616.0,5.0
5,225.33,21.0
4,90.0,5.0
5,394.42,9.0
4,92.73,13.0
3,79.2,9.0
5,1101.83,12.0
5,37.09,15.0
5,92.57,4.0
1,90.67,8.0
3,133.4,13.0
4,92.61,5.0
5,58.01,6.0
3,64.1,9.0
2,113.18,10.0
5,255.6,12.0
5,64.1,7.0
4,134.43,7.0
4,126.92,10.0
3,112.06,5.0
5,375.82,29.0
4,148.94,21.0
2,31.27,7.0
5,507.61,9.0
5,114.19,5.0
2,1044.03,4.0
4,53.35,8.0
5,27.19,7.0
5,17.78,1.0
5,151.7,9.0
1,182.56,11.0
5,176.22,6.0
4,37.25,3.0
1,92.6,13.0
1,106.19,6.0
5,120.08,11.0
4,48.31,18.0
5,113.15,4.0
4,61.88,19.0
1,75.07,24.0
1,261.46,33.0
5,82.33,2.0
5,160.47,4.0
5,20.7,3.0
5,72.39,6.0
4,118.35,6.0
5,54.79,8.0
5,160.51,8.0
3,108.51,9.0
4,281.3,11.0
1,160.76,24.0
4,80.38,12.0
5,36.75,16.0
5,145.29,5.0
4,258.24,11.0
5,173.53,11.0
5,84.06,8.0
5,29.62,2.0
5,165.86,12.0
3,79.12,14.0
3,79.12,14.0
5,309.99,14.0
5,32.44,5.0
1,90.5,47.0
4,59.93,3.0
5,98.69,18.0
1,110.04,6.0
5,152.7,16.0
5,86.2,12.0
5,40.76,4.0
4,87.34,7.0
4,297.91,7.0
5,570.63,34.0
5,118.74,4.0
5,179.0,8.0
5,701.24,19.0
1,108.36,3.0
4,206.68,13.0
3,55.63,24.0
4,35.0,11.0
4,85.15,16.0
5,368.98,7.0
5,368.98,7.0
1,129.47,14.0
1,131.21,13.0
5,45.09,4.0
1,105.28,10.0
5,42.65,11.0
5,83.46,8.0
5,32.33,4.0
5,37.38,3.0
5,308.77,18.0
5,69.9,7.0
4,266.61,5.0
5,62.15,2.0
5,58.61,5.0
5,141.6,5.0
4,613.25,7.0
2,37.46,8.0
4,100.36,20.0
1,47.02,6.0
5,130.15,22.0
5,67.43,12.0
5,153.04,14.0
4,53.41,4.0
1,421.69,20.0
5,132.01,4.0
5,214.11,5.0
1,265.49,30.0
5,83.04,6.0
1,72.27,18.0
5,126.08,3.0
5,76.08,3.0
5,24.73,7.0
5,45.09,20.0
5,102.71,7.0
5,79.56,10.0
3,279.57,18.0
5,106.55,13.0
1,183.84,28.0
5,124.82,30.0
5,115.45,10.0
5,350.18,11.0
2,35.05,15.0
5,741.75,13.0
4,39.1,10.0
5,157.22,6.0
5,73.72,4.0
5,2034.31,13.0
5,67.36,13.0
1,53.0,27.0
5,89.52,19.0
5,131.71,17.0
4,42.55,10.0
5,44.04,16.0
5,229.07,6.0
4,142.3,9.0
5,88.37,10.0
4,57.63,10.0
5,138.5,6.0
3,131.26,11.0
5,75.85,14.0
5,70.17,13.0
1,320.58,32.0
3,101.76,7.0
5,139.18,11.0
5,117.36,1.0
2,235.05,11.0
5,1951.95,3.0
3,58.62,3.0
5,72.26,7.0
4,57.77,7.0
3,187.65,14.0
5,212.59,4.0
3,24.94,4.0
1,46.0,20.0
5,150.39,8.0
5,200.35,7.0
5,206.87,11.0
4,75.19,8.0
5,55.04,8.0
2,144.65,30.0
5,49.24,5.0
5,34.64,7.0
4,102.99,8.0
3,305.13,22.0
4,62.75,17.0
4,60.26,2.0
4,52.71,12.0
5,286.76,9.0
4,134.98,10.0
2,115.07,9.0
5,649.86,5.0
5,95.0,8.0
5,155.23,13.0
5,177.69,3.0
4,41.64,5.0
3,78.44,7.0
5,78.09,9.0
4,142.11,8.0
5,219.27,16.0
4,321.82,8.0
5,61.23,2.0
5,33.1,13.0
1,78.21,60.0
4,174.64,8.0
5,156.51,3.0
4,116.57,6.0
5,130.56,9.0
4,89.67,8.0
5,167.74,9.0
4,79.56,15.0
5,370.61,15.0
3,68.13,19.0
3,206.72,17.0
5,297.62,13.0
1,66.67,37.0
5,55.85,7.0
4,237.59,15.0
5,157.4,12.0
4,352.98,16.0
5,31.11,37.0
5,84.54,4.0
5,1564.07,32.0
4,270.92,6.0
3,107.24,9.0
5,131.46,6.0
4,187.97,12.0
5,182.76,6.0
5,169.87,9.0
1,183.26,12.0
4,37.769999999999996,9.0
5,153.1,17.0
3,109.02,10.0
4,161.34,4.0
4,49.67,10.0
4,75.85,15.0
5,65.1,23.0
5,83.23,11.0
2,83.15,11.0
4,39.97,4.0
1,155.72,27.0
5,148.91,2.0
5,320.23,20.0
3,69.8,11.0
5,303.46,8.0
5,95.73,8.0
4,87.05,10.0
3,103.55,13.0
3,37.79,11.0
3,1230.2,14.0
1,442.81,13.0
5,22.77,13.0
2,140.04,22.0
3,208.2,27.0
4,82.75,30.0
5,64.09,6.0
5,151.29,13.0
4,93.32,22.0
5,32.13,4.0
5,254.34,7.0
5,61.62,31.0
4,123.87,9.0
4,52.5,12.0
5,298.61,3.0
5,72.43,14.0
4,86.58,17.0
4,144.05,4.0
5,38.01,8.0
5,192.75,17.0
5,98.22,11.0
5,519.74,12.0
5,48.3,7.0
5,84.05,9.0
5,276.71,5.0
1,157.97,32.0
4,34.04,6.0
1,294.19,44.0
4,138.15,4.0
4,86.81,3.0
1,25.55,3.0
4,64.0,19.0
4,98.63,7.0
4,220.6,26.0
1,240.67,21.0
3,28.88,21.0
5,107.39,7.0
5,389.31,15.0
5,201.29,19.0
4,62.0,5.0
5,357.13,10.0
3,173.27,12.0
3,51.1,4.0
5,33.34,3.0
5,57.85,5.0
5,65.2,11.0
5,102.85,18.0
1,99.33,8.0
3,167.42,13.0
4,38.01,3.0
5,57.72,4.0
4,66.25,17.0
5,159.23,18.0
5,155.14,14.0
5,154.18,10.0
5,269.52,4.0
5,42.59,12.0
5,145.53,12.0
5,107.02,16.0
3,64.0,45.0
5,45.22,23.0
1,572.5,22.0
5,71.13,8.0
4,29.77,3.0
5,94.48,4.0
5,121.44,4.0
5,65.78,13.0
5,77.57,13.0
4,169.94,6.0
5,187.64,20.0
5,32.0,18.0
5,115.59,24.0
5,53.9,6.0
5,80.44,12.0
5,53.68,6.0
5,51.04,4.0
3,144.32,9.0
5,87.72,3.0
5,117.22,7.0
3,370.6,12.0
5,84.26,8.0
5,77.66,12.0
1,219.74,24.0
5,387.57,9.0
5,772.51,3.0
5,88.19,7.0
5,569.51,8.0
5,65.64,5.0
1,121.26,6.0
5,337.5,17.0
5,181.93,4.0
5,74.16,10.0
3,102.03,29.0
5,117.94,11.0
3,62.44,7.0
5,33.99,3.0
5,33.99,3.0
3,235.41,18.0
5,90.3,7.0
5,49.3,6.0
1,264.48,16.0
5,128.02,12.0
4,136.37,9.0
5,303.75,3.0
5,154.29,23.0
1,222.68,11.0
5,50.23,12.0
1,69.61,37.0
5,152.57,4.0
1,194.48,37.0
5,259.85,16.0
2,389.12,6.0
5,163.25,10.0
5,56.44,13.0
4,313.5,18.0
3,62.83,8.0
1,49.42,35.0
5,151.88,20.0
4,183.22,17.0
5,193.02,11.0
3,21.38,3.0
5,206.76,10.0
5,78.42,6.0
5,15.29,5.0
1,49.52,7.0
5,156.94,6.0
4,186.92,4.0
5,34.72,12.0
5,108.16,6.0
3,80.56,9.0
5,197.29,6.0
5,117.73,3.0
5,147.15,12.0
1,162.62,15.0
5,28.8,15.0
1,141.82,23.0
5,177.48,3.0
4,39.75,19.0
5,300.08,9.0
4,84.22,3.0
5,90.36,6.0
5,129.15,11.0
4,48.0,13.0
4,82.02,10.0
5,136.57,10.0
5,30.41,5.0
5,116.36,11.0
5,229.28,1.0
4,376.26,24.0
5,931.53,11.0
3,184.1,4.0
5,77.57,15.0
4,48.62,3.0
5,81.78,8.0
5,62.59,9.0
5,42.17,4.0
4,56.6,3.0
4,74.36,18.0
5,115.96,10.0
5,207.23,13.0
5,36.69,21.0
4,45.71,8.0
4,318.78,27.0
5,129.47,11.0
4,286.65,17.0
5,293.46,6.0
3,26.09,13.0
4,203.31,9.0
5,135.08,5.0
5,40.09,9.0
2,353.6,11.0
5,168.2,6.0
5,40.04,10.0
5,146.13,12.0
5,71.75,7.0
3,89.87,15.0
5,38.36,3.0
5,118.51,2.0
5,40.99,6.0
5,41.62,7.0
3,97.95,7.0
4,43.22,7.0
5,207.7,6.0
5,199.51,7.0
5,70.57,16.0
5,61.07,12.0
1,75.17,10.0
5,76.36,6.0
3,75.53,12.0
4,85.6,18.0
5,116.94,7.0
5,57.95,8.0
2,158.49,19.0
4,90.17,16.0
4,37.77,9.0
5,49.12,10.0
4,190.48,105.0
4,97.25,9.0
5,62.82,17.0
1,73.15,34.0
5,1462.65,6.0
4,138.09,13.0
4,93.58,7.0
1,179.32,30.0
5,118.79,13.0
5,290.15,23.0
1,56.71,4.0
1,57.6,36.0
5,142.1,1.0
4,124.41,18.0
5,45.8,5.0
5,163.69,5.0
3,258.05,18.0
5,77.57,15.0
1,367.2,22.0
5,225.35,17.0
4,112.71,9.0
3,411.87,15.0
5,138.9,11.0
5,27.08,14.0
4,56.41,8.0
4,77.81,8.0
